quote_id,healthcare_index,sent_mean,healthcare_index_mean
38873,79.7,0.106269,79.7
38874,60.8,0.005872,60.8
38875,73.2,0.20085,73.2
38876,"72, 79.7",0.21566,75.85
38877,77.2,0.049439,77.2
38878,70.2,0.148847,70.2
38879,68,0.288284,68
38880,60.8,0.005872,60.8
38881,68,0.288284,68
38882,67.1,-0.043252,67.1
38883,79.7,0.106269,79.7
38884,71.9,0.094695,71.9
38885,67.1,-0.043252,67.1
38886,64.12,0.197647,64.12
38887,79.7,0.106269,79.7
38888,68.6,0.113228,68.6
38889,73.1,0.026101,73.1
38890,69.1,0.009625,69.1
38891,79.7,0.106269,79.7
38892,"62.8125, 72.4",0.118163,67.60625
38893,"65.4, 71.9",0.121789,68.65
38894,"77.8, 73.2",0.123612,75.5
38895,73.1,0.026101,73.1
38896,77.2,0.049439,77.2
38897,72,-0.032063,72
38898,73.1,0.026101,73.1
38899,23.86,0.233491,23.86
38900,65.0763157894737,0.01022,65.0763157894737
38901,77.2,0.049439,77.2
38902,68,0.288284,68
38903,"68, 69.1",0.010203,68.55
38904,65.4,0.023996,65.4
38905,75.56,0.094161,75.56
38906,73.2,0.20085,73.2
38907,77.2,0.049439,77.2
38908,42.2,-0.180128,42.2
38909,73.1,0.026101,73.1
38910,68.2,-0.352223,68.2
38911,66.0842105263158,0.240416,66.0842105263158
38912,60.8,0.005872,60.8
38913,65.0763157894737,0.01022,65.0763157894737
38914,"77.7, 77.8, 65.3, 77.2, 72, 71.7, 65, 48.5, 68",0.152558333333333,69.24444444444444
38915,79.7,0.106269,79.7
38916,48.45,0.038279,48.45
38917,68.6,0.113228,68.6
38918,67.1,-0.043252,67.1
38919,60.8,0.005872,60.8
38920,"68, 73.2, 72, 75.6, 79.3, 77.5, 78.5",0.021268115942029,74.87142857142857
38921,"57.6, 65.0763157894737",0.043967,61.33815789473685
38922,77.2,0.049439,77.2
38923,73.1,0.026101,73.1
38924,60.8,0.005872,60.8
38925,71.9,0.094695,71.9
38926,73.1,0.026101,73.1
38927,79.7,0.106269,79.7
38928,"40.51, 61.11",0.0897323943661972,50.81
38929,77.2,0.049439,77.2
38930,77.2,0.049439,77.2
38931,69.1,0.009625,69.1
38932,77.2,0.049439,77.2
38933,79.7,0.106269,79.7
38934,73.1,0.035542,73.1
38935,73.1,0.026101,73.1
38936,"48.45, 68.6",0.216557,58.525
38937,73.2,0.20085,73.2
38938,"60.8, 77.2",0.302021,69
38939,"76, 68.3, 51.3, 65.3",0.0697869565217391,65.225
38940,73.2,0.20085,73.2
38941,65.0763157894737,0.01022,65.0763157894737
38942,68.6,0.113228,68.6
38943,79.7,0.106269,79.7
38944,77.2,0.049439,77.2
38945,"65.4, 71.9",0.121789,68.65
38946,"79.3, 72",0.066221,75.65
38947,73.1,0.035542,73.1
38948,"73.2, 77.8",0.10824,75.5
38949,"61.11, 40.51",0.0994430379746835,50.81
38950,68.6,0.113228,68.6
38951,79.7,0.106269,79.7
38952,61.11,0.076059,61.11
38953,57.2,-0.11634,57.2
38954,77.2,0.049439,77.2
38955,68.05,0.122124,68.05
38956,60.8,0.005872,60.8
38957,65.0763157894737,0.01022,65.0763157894737
38958,60.8,0.005872,60.8
38959,69.1,0.009625,69.1
38960,66.0842105263158,0.240416,66.0842105263158
38961,"73.2, 77.8",0.10824,75.5
38962,"65.3, 71.1",0.202724,68.19999999999999
38963,64.0191489361702,0.080324,64.0191489361702
38964,61.4,0.11136,61.4
38965,77.2,0.049439,77.2
38966,68,0.288284,68
38967,79.7,0.106269,79.7
38968,73.1,0.026101,73.1
38969,"66.0842105263158, 61.4",0.25707,63.742105263157896
38970,"66.53, 79.7",0.035969,73.11500000000001
38971,77.2,0.049439,77.2
38972,"68, 69.1",0.010203,68.55
38973,"77.2, 72, 73.2",0.102266197183099,74.13333333333334
38974,65.0763157894737,0.01022,65.0763157894737
38975,66.0842105263158,0.240416,66.0842105263158
38976,65.0763157894737,0.01022,65.0763157894737
38977,"73.2, 76",0.325906,74.6
38978,65.0763157894737,0.01022,65.0763157894737
38979,73.1,0.026101,73.1
38980,"71.7, 77.8",0.115994,74.75
38981,68,0.288284,68
38982,60.8,0.005872,60.8
38983,48.45,0.038279,48.45
38984,60.8,0.005872,60.8
38985,79.7,0.106269,79.7
38986,79.7,0.106269,79.7
38987,60.8,0.005872,60.8
38988,70.2,0.148847,70.2
38989,73.1,0.026101,73.1
38990,77.2,0.049439,77.2
38991,69.1,0.009625,69.1
38992,"79.7, 66.53, 68.3",0.120363,71.51
38993,68,0.288284,68
38994,"77.7, 68.3",0.199723,73
38995,73.2,0.20085,73.2
38996,65.3,0.055561,65.3
38997,65.0763157894737,0.01022,65.0763157894737
38998,77.2,0.049439,77.2
38999,63.8,0.08694,63.8
39000,"48.45, 40.51, 61.11",0.127926470588235,50.02333333333333
39001,73.1,0.026101,73.1
39002,73.1,0.026101,73.1
39003,65.0763157894737,0.01022,65.0763157894737
39004,64.12,0.197647,64.12
39005,73.1,0.026101,73.1
39006,"65.0763157894737, 73.2",0.19699,69.13815789473685
39007,73.2,0.20085,73.2
39008,60.8,0.005872,60.8
39009,65.3,0.055561,65.3
39010,68.6,0.113228,68.6
39011,"70.4, 65.3",0.243158510638298,67.85
39012,67.1,-0.043252,67.1
39013,"73.1, 40.51, 61.11",-0.0151380281690141,58.239999999999995
39014,73.1,0.026101,73.1
39015,73.1,0.026101,73.1
39016,63.8,0.08694,63.8
39017,68.6,0.113228,68.6
39018,61.4,0.11136,61.4
39019,65.4,0.023996,65.4
39020,23.86,0.233491,23.86
39021,67.1,-0.043252,67.1
39022,"68.3, 79.7, 83",0.179666,77
39023,"65.3, 57.6",0.206472,61.45
39024,61.4,0.11136,61.4
39025,"77.5, 72, 75.6, 75.9, 83",0.182403389830508,76.8
39026,79.7,0.106269,79.7
39027,63.8,0.08694,63.8
39028,79.3,-0.00372199999999999,79.3
39029,79.7,0.106269,79.7
39030,68.6,0.113228,68.6
39031,73.2,0.20085,73.2
39032,65.0763157894737,0.01022,65.0763157894737
39033,68,0.288284,68
39034,60.8,0.005872,60.8
39035,77.2,0.049439,77.2
39036,"77.2, 34.44",0.036143,55.82
39037,60.8,0.005872,60.8
39038,60.8,0.005872,60.8
39039,68.6,0.113228,68.6
39040,"69.1, 68",0.024029,68.55
39041,64.12,0.197647,64.12
39042,73.1,0.026101,73.1
39043,69.1,0.009625,69.1
39044,60.8,0.005872,60.8
39045,60.8,0.005872,60.8
39046,60.8,0.005872,60.8
39047,60.8,0.005872,60.8
39048,65.0763157894737,0.01022,65.0763157894737
39049,73.1,0.026101,73.1
39050,65.4,0.023996,65.4
39051,73.1,0.026101,73.1
39052,71.7,0.050253,71.7
39053,61.4,0.11136,61.4
39054,"71.9, 70.2",0.095193,71.05000000000001
39055,"24.77, 65.4",-0.095403,45.085
39056,73.1,0.026101,73.1
39057,67.1,-0.043252,67.1
39058,65.0763157894737,0.01022,65.0763157894737
39059,65.3,0.055561,65.3
39060,"77.8, 72",0.1013,74.9
39061,61.4,0.11136,61.4
39062,63.8,0.08694,63.8
39063,"75.9, 54, 56.4, 57.7, 58.5, 62.4, 73.2",0.143090163934426,62.58571428571429
39064,"48.45, 40.51",0.075794,44.480000000000004
39065,68,0.288284,68
39066,60.8,0.005872,60.8
39067,60.8,0.005872,60.8
39068,68.3,-0.108925,68.3
39069,64.12,0.197647,64.12
39070,"66.0842105263158, 77.2",0.189567,71.6421052631579
39071,73.1,0.026101,73.1
39072,40.51,0.211499,40.51
39073,71.9,0.094695,71.9
39074,73.1,0.026101,73.1
39075,"68, 56.3",0.051525,62.15
39076,"71.9, 65.4",0.114351,68.65
39077,60.8,0.005872,60.8
39078,68,0.288284,68
39079,"63.3, 68.1",0.00225899999999999,65.69999999999999
39080,61.11,0.076059,61.11
39081,73.1,0.026101,73.1
39082,65.3,0.055561,65.3
39083,"60.8, 70.2",0.126251,65.5
39084,60.8,0.005872,60.8
39085,"72.97, 71.9",0.234499,72.435
39086,77.2,0.049439,77.2
39087,"67.1, 86.4, 79.7",-0.0218372340425532,77.73333333333333
39088,68.05,0.122124,68.05
39089,60.8,0.005872,60.8
39090,77.2,0.049439,77.2
39091,68,0.288284,68
39092,"79.7, 73.2, 57.6",0.173875949367089,70.16666666666667
39093,73.1,0.026101,73.1
39094,68.3,-0.108925,68.3
39095,68,0.288284,68
39096,77.2,0.049439,77.2
39097,77.2,0.049439,77.2
39098,79.7,0.106269,79.7
39099,60.8,0.005872,60.8
39100,"77.2, 61.4, 60.8, 71.9",0.232447,67.825
39101,73.1,0.026101,73.1
39102,86.4,0.015649,86.4
39103,71,0.072533,71
39104,69.1,0.009625,69.1
39105,73.1,0.026101,73.1
39106,68.6,0.113228,68.6
39107,"68, 65.0763157894737, 69.1, 51.3, 73.2",-0.0173909090909091,65.33526315789474
39108,61.4,0.11136,61.4
39109,"77.7, 46.5",0.150667,62.1
39110,79.7,0.106269,79.7
39111,79.7,0.106269,79.7
39112,40.51,0.211499,40.51
39113,60.8,0.005872,60.8
39114,68.6,0.113228,68.6
39115,60.8,0.005872,60.8
39116,"76, 71.9, 65.3",0.261151515151515,71.06666666666666
39117,79.7,0.106269,79.7
39118,73.1,0.035542,73.1
39119,65.0763157894737,0.01022,65.0763157894737
39120,60.8,0.005872,60.8
39121,77.2,0.049439,77.2
39122,48.45,0.038279,48.45
39123,77.2,0.049439,77.2
39124,"68.6, 71.1, 72, 65.0763157894737, 60.8, 68, 73.2",0.134401754385965,68.39661654135338
39125,23.86,0.233491,23.86
39126,68.6,0.113228,68.6
39127,"73.2, 54, 77.2, 72, 79.3",0.0128666666666667,71.14
39128,79.7,0.106269,79.7
39129,73.1,0.026101,73.1
39130,40.51,0.211499,40.51
39131,51.56,-0.306933,51.56
39132,73.1,0.026101,73.1
39133,79.7,0.106269,79.7
39134,55.56,0.193682,55.56
39135,60.8,0.005872,60.8
39136,68.6,0.113228,68.6
39137,61.4,0.11136,61.4
39138,73.1,0.026101,73.1
39139,72.84,0.036889,72.84
39140,65.4,0.023996,65.4
39141,68.3,-0.108925,68.3
39142,"79.7, 60.8",0.191599,70.25
39143,68.6,0.113228,68.6
39144,"65.0763157894737, 66.0842105263158",0.123783,65.58026315789475
39145,68.3,-0.108925,68.3
39146,"77.8, 72, 71.7",0.137914,73.83333333333333
39147,"79.7, 71.9",0.172844,75.80000000000001
39148,69.1,0.009625,69.1
39149,79.7,0.106269,79.7
39150,40.51,0.211499,40.51
39151,"65.0763157894737, 71.7",0.108747,68.38815789473685
39152,60.8,0.005872,60.8
39153,67.1,-0.043252,67.1
39154,"63.3, 68.1, 59, 56.3, 68.4",0.0652265625,63.019999999999996
39155,"68, 68.6, 71.1, 77.8",0.189566153846154,71.375
39156,73.1,0.026101,73.1
39157,60.8,0.005872,60.8
39158,56.25,0.104983,56.25
39159,77.5,0.16386,77.5
39160,79.7,0.106269,79.7
39161,79.7,0.106269,79.7
39162,68,0.288284,68
39163,77.2,0.049439,77.2
39164,40.51,0.211499,40.51
39165,65.4,0.023996,65.4
39166,77.7,0.158627,77.7
39167,60.8,0.005872,60.8
39168,"65.0763157894737, 73.2, 68",0.161164,68.75877192982456
39169,67.1,-0.043252,67.1
39170,"57.2, 71.9",-0.018766,64.55000000000001
39171,"68, 69.1, 79.7",0.170169,72.26666666666667
39172,"57.2, 61.4, 34.44, 77.2",-0.00543636363636363,57.56
39173,60.8,0.005872,60.8
39174,68.05,0.122124,68.05
39175,"79.7, 83",0.21883,81.35
39176,70.4,0.478005,70.4
39177,67.1,-0.043252,67.1
39178,73.1,0.026101,73.1
39179,73.1,0.026101,73.1
39180,"71, 73.2",0.088583,72.1
39181,"61.4, 51.56",-0.042744,56.480000000000004
39182,"71.1, 65, 65.0763157894737, 61.1",-0.0553720588235294,65.56907894736842
39183,73.1,0.026101,73.1
39184,73.1,0.026101,73.1
39185,60.8,0.005872,60.8
39186,68.05,0.122124,68.05
39187,60.8,0.005872,60.8
39188,66.0842105263158,0.240416,66.0842105263158
39189,65.3,0.055561,65.3
39190,60.8,0.005872,60.8
39191,60.8,0.005872,60.8
39192,79.7,0.106269,79.7
39193,71.1,0.160342,71.1
39194,70.2,0.148847,70.2
39195,63.8,0.124093,63.8
39196,72.84,0.036889,72.84
39197,71.9,0.094695,71.9
39198,73.1,0.026101,73.1
39199,60.8,0.005872,60.8
39200,73.1,0.026101,73.1
39201,79.7,0.106269,79.7
39202,66.0842105263158,0.240416,66.0842105263158
39203,"57.6, 71.9, 70.2",0.168947142857143,66.56666666666666
39204,60.8,0.005872,60.8
39205,"65.3, 77.7",0.035471,71.5
39206,"71.9, 60.8",0.233965,66.35
39207,51.3,0.08469,51.3
39208,"56.82, 61.12, 63.8",0.203007142857143,60.58
39209,73.1,0.026101,73.1
39210,68.6,0.113228,68.6
39211,68.6,0.113228,68.6
39212,64.12,0.197647,64.12
39213,"68, 72.4",-5.06e-4,70.2
39214,60.8,0.005872,60.8
39215,65.0763157894737,0.01022,65.0763157894737
39216,"77.7, 72.5",-0.038473,75.1
39217,79.7,0.106269,79.7
39218,60.8,0.005872,60.8
39219,"61.11, 73.1",0.00880299999999999,67.10499999999999
39220,79.7,0.106269,79.7
39221,64.12,0.197647,64.12
39222,73.1,0.026101,73.1
39223,68,0.288284,68
39224,73.1,0.026101,73.1
39225,"65.3, 65",0.253738,65.15
39226,50,-0.023729,50
39227,73.2,0.20085,73.2
39228,79.7,0.106269,79.7
39229,73.1,0.026101,73.1
39230,79.7,0.106269,79.7
39231,60.8,0.005872,60.8
39232,79.7,0.106269,79.7
39233,60.8,0.005872,60.8
39234,"70.2, 71, 77.2",0.226064473684211,72.8
39235,77.2,0.049439,77.2
39236,68,0.288284,68
39237,69.1,0.009625,69.1
39238,73.1,0.026101,73.1
39239,61.4,0.11136,61.4
39240,79.7,0.106269,79.7
39241,"72, 79.3, 77.2, 54, 66.3",-0.03153,69.76
39242,60.8,0.005872,60.8
39243,"65.0763157894737, 73.2",0.19699,69.13815789473685
39244,60.8,0.005872,60.8
39245,60.8,0.005872,60.8
39246,83,-0.042243,83
39247,68.6,0.113228,68.6
39248,"71.1, 65.3, 57.6, 73.4",0.00164901960784313,66.85
39249,48.45,0.038279,48.45
39250,61.4,0.11136,61.4
39251,"73.2, 77.8, 51.3",-0.0332518987341772,67.43333333333334
39252,68.6,0.113228,68.6
39253,"65.0763157894737, 73.2",0.19699,69.13815789473685
39254,68,0.288284,68
39255,73.2,0.20085,73.2
39256,79.7,0.106269,79.7
39257,68.6,0.113228,68.6
39258,68,0.288284,68
39259,79.7,0.106269,79.7
39260,69.1,0.009625,69.1
39261,65.0763157894737,0.01022,65.0763157894737
39262,70.2,0.148847,70.2
39263,73.1,0.026101,73.1
39264,60.8,0.005872,60.8
39265,68.6,0.113228,68.6
39266,67.1,-0.043252,67.1
39267,"61.11, 40.51",0.0994430379746835,50.81
39268,70.4,0.478005,70.4
39269,60.8,0.005872,60.8
39270,68,0.288284,68
39271,60.8,0.005872,60.8
39272,79.7,0.106269,79.7
39273,61.4,0.11136,61.4
39274,60.8,0.005872,60.8
39275,"57.6, 65.3, 71.1",0.0195872093023256,64.66666666666666
39276,63.8,0.08694,63.8
39277,68.6,0.113228,68.6
39278,"73.2, 70.4",0.280314,71.80000000000001
39279,68.6,0.113228,68.6
39280,"70.4, 77.8, 73.2, 65.3, 71.9",0.40315737704918,71.72
39281,"46.5, 65.0763157894737, 68.6, 68",0.127255357142857,62.04407894736842
39282,48.45,0.038279,48.45
39283,68,0.288284,68
39284,68.6,0.113228,68.6
39285,77.2,0.049439,77.2
39286,60.8,0.005872,60.8
39287,61.4,0.11136,61.4
39288,73.1,0.026101,73.1
39289,"66.0842105263158, 71",0.293654,68.54210526315791
39290,"61.4, 51.56, 77.2",-0.040372,63.38666666666667
39291,73.1,0.026101,73.1
39292,79.7,0.106269,79.7
39293,"63.8, 71.9",0.338604,67.85
39294,68,0.288284,68
39295,60.8,0.005872,60.8
39296,69.1,0.009625,69.1
39297,68.6,0.113228,68.6
39298,73.1,0.026101,73.1
39299,73.1,0.026101,73.1
39300,68.6,0.113228,68.6
39301,65.0763157894737,0.01022,65.0763157894737
39302,77.2,0.049439,77.2
39303,77.2,0.049439,77.2
39304,"68.6, 73.1",0.108777,70.85
39305,79.7,0.106269,79.7
39306,77.2,0.049439,77.2
39307,68.6,0.113228,68.6
39308,68,0.288284,68
39309,77.8,-0.204998,77.8
39310,79.7,0.106269,79.7
39311,"73.1, 68.6, 65.0763157894737",0.138619,68.92543859649123
39312,73.1,0.026101,73.1
39313,78.5,0.018551,78.5
39314,66.0842105263158,0.240416,66.0842105263158
39315,73.2,0.20085,73.2
39316,70.4,0.478005,70.4
39317,79.7,0.106269,79.7
39318,"77.8, 77.2, 73.2",0.197326865671642,76.06666666666666
39319,79.7,0.106269,79.7
39320,67.1,-0.043252,67.1
39321,60.8,0.005872,60.8
39322,60.8,0.005872,60.8
39323,68.05,0.122124,68.05
39324,"70.4, 71.7, 77.2",0.22654406779661,73.10000000000001
39325,71.9,0.094695,71.9
39326,40.51,0.211499,40.51
39327,68,0.288284,68
39328,"69.1, 72.84",-0.0160485714285714,70.97
39329,60.8,0.005872,60.8
39330,73.1,0.026101,73.1
39331,77.2,0.049439,77.2
39332,68.05,0.122124,68.05
39333,70.4,0.478005,70.4
39334,"70.2, 71.9",0.094055,71.05000000000001
39335,"46.5, 65.0763157894737",0.176672,55.78815789473685
39336,79.7,0.106269,79.7
39337,68.6,0.113228,68.6
39338,"70.2, 79.7, 71.9",0.289082,73.93333333333334
39339,"77.7, 72.5",-0.038473,75.1
39340,73.1,0.026101,73.1
39341,68,0.288284,68
39342,61.4,0.11136,61.4
39343,"61.11, 40.51",0.0994430379746835,50.81
39344,"68, 69.1, 61.4, 76",0.183943636363636,68.625
39345,51.56,-0.306933,51.56
39346,40.51,0.211499,40.51
39347,73.2,0.20085,73.2
39348,"68, 69.1",0.010203,68.55
39349,60.8,0.005872,60.8
39350,66.0842105263158,0.240416,66.0842105263158
39351,48.45,0.038279,48.45
39352,"68, 72.4",-5.06e-4,70.2
39353,79.7,0.106269,79.7
39354,77.2,0.049439,77.2
39355,60.8,0.005872,60.8
39356,60.8,0.005872,60.8
39357,73.1,0.026101,73.1
39358,79.7,0.106269,79.7
39359,73.2,0.20085,73.2
39360,65.0763157894737,0.01022,65.0763157894737
39361,60.8,0.005872,60.8
39362,"61.4, 79.7",0.300584,70.55
39363,60.8,0.005872,60.8
39364,"79.3, 77.7, 65.3",0.153622,74.1
39365,68.6,0.113228,68.6
39366,51.3,0.08469,51.3
39367,"40.51, 73.1",0.205963,56.80499999999999
39368,71,0.072533,71
39369,60.8,0.005872,60.8
39370,"73.2, 77.8, 79.3, 72",0.0970405063291139,75.575
39371,79.7,0.106269,79.7
39372,77.8,-0.204998,77.8
39373,65.4,0.023996,65.4
39374,68.6,0.113228,68.6
39375,73.1,0.035542,73.1
39376,73.1,0.026101,73.1
39377,45.94,0.241263,45.94
39378,66.0842105263158,0.240416,66.0842105263158
39379,"79.7, 77.2",0.146733,78.45
39380,"77.2, 71.9",0.250265,74.55000000000001
39381,77.2,0.142188,77.2
39382,79.7,0.106269,79.7
39383,40.51,0.211499,40.51
39384,"65.3, 54, 65, 66.3, 72, 77.2",0.0366236111111111,66.63333333333333
39385,68,0.288284,68
39386,68.6,0.113228,68.6
39387,60.8,0.005872,60.8
39388,68,0.288284,68
39389,61.4,0.11136,61.4
39390,66.0842105263158,0.240416,66.0842105263158
39391,"70.2, 79.7, 68.3, 83, 77.2, 71.9, 60.8",0,73.01428571428572
39392,60.8,0.005872,60.8
39393,65.0763157894737,0.01022,65.0763157894737
39394,67.1,-0.043252,67.1
39395,"68, 79.3, 79.7, 69.1, 77.2, 34.44, 61.4, 73.2, 51.3",0.154155072463768,65.96
39396,72.84,0.036889,72.84
39397,68,0.288284,68
39398,77.2,0.049439,77.2
39399,61.4,0.11136,61.4
39400,63.8,0.08694,63.8
39401,63.8,0.08694,63.8
39402,"68.4, 68.1, 63.3, 64.53, 59, 46.23, 56.3, 68.2",0.0896549019607843,61.7575
39403,68,0.288284,68
39404,72,-0.032063,72
39405,77.2,0.049439,77.2
39406,61.4,0.11136,61.4
39407,61.11,0.076059,61.11
39408,79.7,0.106269,79.7
39409,68,0.288284,68
39410,68.6,0.113228,68.6
39411,77.2,0.049439,77.2
39412,40.51,0.211499,40.51
39413,68.6,0.113228,68.6
39414,"71, 71.9",0.060927,71.45
39415,65.0763157894737,0.01022,65.0763157894737
39416,73.1,0.026101,73.1
39417,"60.8, 61.4",0.315296,61.099999999999994
39418,70.4,0.478005,70.4
39419,68,0.288284,68
39420,68,0.288284,68
39421,79.17,0.205227,79.17
39422,67.1,-0.043252,67.1
39423,73.1,0.026101,73.1
39424,68,0.288284,68
39425,68.6,0.113228,68.6
39426,66.0842105263158,0.240416,66.0842105263158
39427,77.2,0.049439,77.2
39428,48.45,0.038279,48.45
39429,65.0763157894737,0.01022,65.0763157894737
39430,73.2,0.20085,73.2
39431,68,0.288284,68
39432,"71.9, 61.4",0.463917,66.65
39433,"40.51, 61.11",0.0897323943661972,50.81
39434,65.0763157894737,0.01022,65.0763157894737
39435,60.8,0.005872,60.8
39436,83,-0.042243,83
39437,68,0.288284,68
39438,83,-0.042243,83
39439,68,0.288284,68
39440,73.1,0.026101,73.1
39441,60.8,0.005872,60.8
39442,68.6,0.113228,68.6
39443,73.1,0.026101,73.1
39444,"79.7, 71.9",0.172844,75.80000000000001
39445,"77.7, 51.3",0.060613,64.5
39446,68.6,0.113228,68.6
39447,"77.2, 60.8",0.28803,69
39448,48.45,0.038279,48.45
39449,68,0.288284,68
39450,73.1,0.026101,73.1
39451,60.8,0.005872,60.8
39452,77.2,0.049439,77.2
39453,77.2,0.049439,77.2
39454,73.1,0.026101,73.1
39455,73.1,0.035542,73.1
39456,68.3,-0.108925,68.3
39457,"79.7, 83",0.21883,81.35
39458,51.56,-0.306933,51.56
39459,48.45,0.038279,48.45
39460,65.3,0.055561,65.3
39461,60.8,0.005872,60.8
39462,68,0.288284,68
39463,60.8,0.005872,60.8
39464,73.1,0.026101,73.1
39465,68.3,-0.108925,68.3
39466,"68.1, 50",-0.0213272727272727,59.05
39467,"76, 69.1, 71.1, 66.53",0.138146666666667,70.6825
39468,60.8,0.005872,60.8
39469,"77.2, 34.44",0.036143,55.82
39470,73.2,0.20085,73.2
39471,73.1,0.035542,73.1
39472,73.2,0.20085,73.2
39473,60.8,0.005872,60.8
39474,61.4,0.11136,61.4
39475,60.8,0.005872,60.8
39476,"73.1, 68.6",0.068949,70.85
39477,77.2,0.049439,77.2
39478,73.1,0.026101,73.1
39479,77.2,0.049439,77.2
39480,69.1,0.009625,69.1
39481,"69.1, 68",0.024029,68.55
39482,71,0.072533,71
39483,"57.2, 70.2",-0.014773,63.7
39484,71.9,0.094695,71.9
39485,68,0.288284,68
39486,"70.4, 59, 77.7, 75.9, 77.5, 77.8",0.126550793650794,73.05
39487,"77.8, 65.3, 65",0.111212,69.36666666666666
39488,60.8,0.005872,60.8
39489,"77.7, 72.5, 46.5",0.110989,65.56666666666666
39490,73.2,0.20085,73.2
39491,60.8,0.005872,60.8
39492,"68, 51.52, 60.1, 59.3, 59.26625",-0.00516582278481012,59.63725
39493,65.0763157894737,0.01022,65.0763157894737
39494,60.8,0.005872,60.8
39495,60.8,0.005872,60.8
39496,"77.8, 65.3",-0.066649,71.55
39497,73.1,0.026101,73.1
39498,"72, 77.2, 73.2",0.0207175675675676,74.13333333333334
39499,"65.3, 54, 65.0763157894737, 65",0.117515254237288,62.34407894736842
39500,68,0.288284,68
39501,60.8,0.005872,60.8
39502,64.12,0.155578,64.12
39503,77.7,0.158627,77.7
39504,63.8,0.08694,63.8
39505,61.11,0.076059,61.11
39506,68,0.288284,68
39507,60.8,0.005872,60.8
39508,48.45,0.038279,48.45
39509,79.7,0.106269,79.7
39510,73.1,0.026101,73.1
39511,79.7,0.106269,79.7
39512,51.3,0.08469,51.3
39513,71,0.072533,71
39514,"67.1, 73.4",0.032721,70.25
39515,68,0.288284,68
39516,73.1,0.026101,73.1
39517,68.6,0.113228,68.6
39518,79.7,0.106269,79.7
39519,"79.7, 83",0.21883,81.35
39520,"65.0763157894737, 79.7",0.135554,72.38815789473685
39521,68.6,0.113228,68.6
39522,65.0763157894737,0.01022,65.0763157894737
39523,"65.3, 65, 49, 48.5, 71.7",0.108047540983607,59.9
39524,73.1,0.026101,73.1
39525,68.6,0.113228,68.6
39526,73.1,0.026101,73.1
39527,77.2,0.049439,77.2
39528,73.2,0.20085,73.2
39529,"61.4, 77.2",0.158716,69.3
39530,73.1,0.026101,73.1
39531,65.0763157894737,0.01022,65.0763157894737
39532,48.45,0.038279,48.45
39533,60.8,0.005872,60.8
39534,"68, 48.45",0.00458399999999999,58.225
39535,40.51,0.211499,40.51
39536,68.05,0.122124,68.05
39537,65.0763157894737,0.01022,65.0763157894737
39538,79.7,0.106269,79.7
39539,67.1,-0.043252,67.1
39540,71.9,0.094695,71.9
39541,40.51,0.211499,40.51
39542,65.0763157894737,0.01022,65.0763157894737
39543,65.0763157894737,0.01022,65.0763157894737
39544,67.1,-0.043252,67.1
39545,73.2,0.20085,73.2
39546,73.2,0.20085,73.2
39547,73.1,0.026101,73.1
39548,77.7,0.158627,77.7
39549,"77.2, 60.8",0.28803,69
39550,61.4,0.11136,61.4
39551,60.8,0.005872,60.8
39552,65.0763157894737,0.01022,65.0763157894737
39553,60.8,0.005872,60.8
39554,86.4,0.015649,86.4
39555,40.51,0.211499,40.51
39556,"68, 69.1",0.010203,68.55
39557,"72, 65.3",0.027134,68.65
39558,"48.45, 64.12, 61.11",0.137630379746835,57.89333333333334
39559,73.1,0.026101,73.1
39560,79.7,0.106269,79.7
39561,61.4,0.11136,61.4
39562,"65.3, 65.0763157894737",0.117995,65.18815789473685
39563,60.8,0.005872,60.8
39564,77.2,0.142188,77.2
39565,"69.1, 67.7, 76, 68.3, 78.5",0.105732835820896,71.92
39566,"61.4, 51.56, 77.2",-0.040372,63.38666666666667
39567,72,-0.032063,72
39568,79.7,0.106269,79.7
39569,67.1,-0.043252,67.1
39570,60.8,0.005872,60.8
39571,"66.0842105263158, 65.4",0.039346,65.7421052631579
39572,69.1,0.009625,69.1
39573,69.1,0.009625,69.1
39574,"68.6, 51.56",0.100849333333333,60.08
39575,60.8,0.005872,60.8
39576,73.2,0.20085,73.2
39577,65.0763157894737,0.01022,65.0763157894737
39578,61.4,0.11136,61.4
39579,73.2,0.20085,73.2
39580,73.1,0.035542,73.1
39581,73.1,0.026101,73.1
39582,60.8,0.005872,60.8
39583,68,0.288284,68
39584,"69.1, 68",0.024029,68.55
39585,48.45,0.038279,48.45
39586,71.9,0.094695,71.9
